date,product_id,quantity,sales
2022-04-15,P081,8.0,4932.83
,P057,10.0,4881.36
2022-07-26,P034,3.0,4905.12
2022-07-09,P032,7.0,4550.21
2022-03-25,P086,,51.9
2022-10-30,P061,6.0,1270.82
2022-03-11,P045,4.0,902.28
2022-05-26,P051,3.0,5947.08
2022-04-28,P045,4.0,
,P086,2.0,83.04
2022-09-11,P090,9.0,7781.4
2022-05-15,P032,8.0,5200.24
2022-07-31,P089,9.0,
2022-04-13,P097,6.0,8098.2
2022-06-10,P007,7.0,2789.52
,P064,8.0,6797.1
2022-11-06,P099,,680.91
2022-10-26,P032,3.0,3900.18
2022-09-19,P061,,2541.64
2022-06-18,P068,6.0,1783.14
2022-12-25,P058,5.0,3702.23
2022-04-04,P068,,1485.95
2022-09-22,P074,3.0,5468.3
2022-08-11,,2.0,610.17
2022-05-24,P087,2.0,1225.35
2022-06-30,P079,9.0,935.4
2022-05-02,P084,6.0,5848.56
2022-10-18,P062,,2214.6
2022-09-22,P046,7.0,1936.74
2022-04-18,P056,,1466.01
2022-03-04,P088,8.0,6229.3
2022-05-04,P052,1.0,334.82
2022-09-25,P081,9.0,7046.9
2022-08-29,P079,3.0,
2022-01-29,P032,10.0,5200.24
2022-12-11,P048,3.0,4138.68
2022-09-19,,,4398.03
2022-11-06,P068,8.0,2377.52
2022-05-13,P083,7.0,1397.75
2022-05-18,P069,6.0,
2022-03-24,P078,9.0,2897.2
2022-10-20,P025,3.0,
2022-05-20,P004,6.0,367.47
2022-08-08,P039,9.0,1646.56
2022-02-18,P021,9.0,7473.2
2022-09-08,P071,2.0,279.48
2022-09-22,P066,8.0,236.04
2022-12-02,P032,3.0,3250.15
2022-03-05,P081,6.0,4228.14
2022-02-23,P063,5.0,2530.92
2022-03-12,P017,8.0,739.65
,P068,9.0,891.57
2022-03-03,P016,4.0,1765.95
2022-10-24,P086,2.0,31.14
2022-11-11,P089,1.0,4241.52
2022-08-26,P023,4.0,535.37
2022-05-05,,,
2022-05-14,P080,3.0,2425.32
2022-03-24,P025,7.0,5321.04
2022-10-11,P001,9.0,2403.0
2022-03-01,P005,10.0,2871.06
2022-01-07,P055,8.0,
,P009,7.0,4155.13
2022-05-25,P086,6.0,83.04
2022-06-24,P095,6.0,1810.04
2022-12-15,P040,9.0,3895.2
2022-03-15,P080,5.0,3031.65
2022-09-08,P055,6.0,701.02
2022-11-25,P086,1.0,103.8
2022-09-11,P066,5.0,196.7
2022-07-25,,10.0,986.2
2022-04-27,P003,9.0,4179.48
2022-02-28,P005,8.0,5742.12
2022-10-21,P029,,7778.8
2022-05-29,P004,6.0,3307.23
,P064,5.0,6117.39
2022-02-05,P092,8.0,3877.32
2022-10-04,P060,9.0,
2022-09-29,,7.0,3058.74
2022-08-30,P054,8.0,3467.84
2022-10-26,,,3398.55
2022-08-22,P066,7.0,118.02
2022-05-07,P077,2.0,7348.24
2022-06-26,P045,4.0,2255.7
2022-02-15,P080,10.0,4244.31
2022-02-07,P060,1.0,353.93
,P086,3.0,72.66
2022-02-07,P043,7.0,3810.72
,P040,6.0,
2022-07-31,P091,6.0,6163.08
2022-04-21,P065,6.0,3477.1
2022-09-03,P058,4.0,3173.34
2022-08-15,P013,8.0,684.4
,P048,7.0,4138.68
,P062,8.0,1660.95
2022-10-02,P034,4.0,4291.98
2022-04-07,P060,1.0,1061.79
2022-09-26,P083,2.0,
2022-08-29,P009,7.0,4155.13
2022-11-06,,,1379.56
2022-01-05,P089,8.0,2650.95
2022-09-03,P019,7.0,7224.08
2022-08-12,P004,2.0,3307.23
2022-02-01,,2.0,3629.2
2022-11-07,P008,3.0,2855.52
2022-08-13,P023,10.0,3212.22
2022-02-25,,6.0,4390.02
2022-02-22,P014,9.0,6338.22
2022-02-21,P053,1.0,2785.77
2022-03-24,P016,10.0,1059.57
2022-01-21,,3.0,4982.85
2022-04-10,P063,8.0,1687.28
2022-10-17,P002,5.0,7455.78
2022-07-28,P062,2.0,4429.2
2022-10-12,,9.0,3612.04
2022-04-02,P055,5.0,2804.08
2022-02-19,P070,,
2022-04-07,,7.0,9185.3
2022-01-17,P039,1.0,205.82
2022-01-11,P029,10.0,2333.64
2022-03-11,P055,10.0,2103.06
2022-10-27,P070,4.0,832.73
2022-03-16,P019,6.0,4515.05
2022-12-23,P034,3.0,4291.98
2022-09-21,P035,10.0,
2022-07-31,P062,5.0,1660.95
2022-07-17,P098,6.0,
2022-03-01,,10.0,2752.54
,P018,4.0,453.65
2022-07-12,P004,9.0,367.47
,P064,10.0,2718.84
2022-01-27,P062,3.0,2768.25
2022-06-26,P082,8.0,1326.42
2022-07-13,P004,3.0,3307.23
2022-07-18,P051,5.0,2973.54
2022-03-14,P059,2.0,3568.53
2022-07-09,P028,4.0,5587.68
2022-01-06,P015,2.0,
2022-05-25,P049,2.0,5363.04
2022-05-25,P010,4.0,821.39
2022-06-10,P074,2.0,4374.64
2022-01-05,P093,7.0,1216.74
,P018,,
2022-12-16,P031,8.0,1179.66
2022-03-05,P043,8.0,6668.76
,P004,1.0,3307.23
2022-02-03,P032,6.0,4550.21
2022-04-21,P077,2.0,918.53
2022-04-08,,,4550.21
2022-04-24,P062,4.0,2768.25
2022-03-19,P044,3.0,
2022-01-17,P022,3.0,6953.7
2022-09-30,P008,1.0,4283.28
2022-03-21,P027,10.0,492.93
2022-11-05,P054,2.0,4334.8
2022-04-29,P076,9.0,2922.6
,P006,,754.27
2022-06-29,P047,,5587.38
2022-07-12,P097,5.0,8098.2
2022-07-22,P082,10.0,442.14
2022-12-28,P040,6.0,4869.0
2022-05-12,,6.0,1093.66
2022-05-28,P018,9.0,
2022-03-12,P026,4.0,687.57
,P061,2.0,1906.23
2022-04-27,P096,4.0,3205.8
2022-07-16,P051,3.0,9911.8
2022-04-01,P077,4.0,
,P019,4.0,6321.07
,P014,7.0,3621.84
2022-11-13,P075,8.0,3915.75
2022-12-29,P080,5.0,1818.99
,P040,9.0,973.8
2022-05-02,P081,8.0,4228.14
2022-09-18,,5.0,6131.4
2022-03-08,P036,10.0,3232.6
2022-07-22,P074,10.0,3280.98
2022-06-03,P014,2.0,8149.14
2022-10-18,P027,6.0,438.16
2022-03-12,,,3321.9
2022-05-20,P038,4.0,369.57
2022-12-09,P074,10.0,2734.15
2022-04-01,P077,3.0,1837.06
2022-12-14,P036,6.0,2424.45
2022-09-28,P048,5.0,3448.9
2022-09-14,P053,7.0,619.06
2022-10-25,P065,10.0,2433.97
2022-02-07,P061,5.0,1906.23
2022-10-07,P091,1.0,7043.52
2022-07-05,P078,4.0,2897.2
2022-07-15,P048,7.0,6208.02
2022-05-02,P036,8.0,808.15
2022-10-09,P003,2.0,4179.48
2022-12-01,P003,,3482.9
2022-08-11,P030,5.0,309.51
2022-08-17,P057,4.0,3661.02
2022-07-14,,5.0,6466.9
2022-11-22,P039,10.0,2058.2
2022-04-20,P070,1.0,832.73
,P082,2.0,1031.66
2022-09-23,P003,6.0,696.58
2022-02-13,P013,5.0,342.2
2022-06-23,P055,,5608.16
2022-08-21,P060,8.0,3539.3
2022-03-20,P078,5.0,2172.9
,P006,5.0,5279.89
2022-03-11,P009,7.0,3561.54
2022-04-04,P063,5.0,3374.56
2022-06-15,P013,,615.96
2022-09-25,P048,10.0,5518.24
2022-02-13,P044,3.0,646.69
2022-04-17,P066,5.0,196.7
2022-11-16,,2.0,6816.6
2022-02-18,P089,9.0,530.19
2022-06-28,P076,2.0,2435.5
2022-11-16,P025,7.0,4655.91
2022-11-07,P058,3.0,5288.9
2022-11-13,P021,1.0,2802.45
2022-10-17,P093,3.0,5475.33
2022-10-27,P050,7.0,2063.18
2022-03-08,P017,7.0,1725.85
2022-07-07,,8.0,
2022-10-19,P099,2.0,6809.1
2022-01-25,P019,5.0,8127.09
2022-04-29,P017,1.0,246.55
,P063,7.0,843.64
2022-11-15,,9.0,899.55
2022-01-26,P059,3.0,1529.37
,P093,,4866.96
2022-03-20,P041,2.0,2286.1
2022-11-07,P094,,2917.74
2022-10-08,P016,1.0,
2022-11-12,P088,5.0,2491.72
2022-07-04,P068,2.0,891.57
,P021,,6539.05
2022-02-06,P078,5.0,724.3
2022-05-20,P083,,1397.75
2022-01-27,P099,6.0,6809.1
2022-11-13,P082,3.0,736.9
2022-01-08,P043,1.0,3810.72
2022-10-05,,3.0,2477.51
2022-07-17,P095,2.0,4072.59
,P071,,745.28
2022-09-23,P021,6.0,5604.9
2022-08-05,P076,9.0,2435.5
2022-12-23,P079,4.0,6547.8
2022-06-21,,6.0,4429.2
2022-05-09,P011,7.0,655.27
2022-05-08,P016,4.0,1059.57
2022-10-12,P076,3.0,1948.4
2022-12-05,P081,5.0,6342.21
2022-03-31,P095,1.0,3620.08
2022-05-15,P021,4.0,8407.35
2022-06-11,P042,8.0,539.1
2022-10-31,P062,2.0,1660.95
2022-02-12,P080,9.0,3031.65
2022-08-23,P096,1.0,2885.22
2022-02-07,,7.0,2433.48
2022-02-03,P052,7.0,1004.46
2022-06-04,,3.0,973.8
2022-09-21,P031,9.0,2359.32
2022-11-11,P049,8.0,8938.4
2022-10-04,P047,2.0,931.23
,,7.0,547.52
2022-06-27,P076,3.0,4871.0
2022-01-11,P041,1.0,1371.66
2022-08-06,,10.0,4873.8
2022-05-02,P010,4.0,8213.9
2022-02-05,P000,6.0,982.52
2022-04-04,P071,8.0,
2022-11-19,P051,7.0,8920.62
2022-07-15,P092,7.0,3231.1
2022-08-29,P034,4.0,4905.12
2022-08-18,P067,3.0,2744.34
2022-10-16,P002,10.0,4970.52
2022-03-31,P032,,2600.12
2022-01-20,P046,7.0,
2022-09-29,P013,9.0,615.96
,P085,4.0,8995.5
2022-11-20,P093,,4866.96
2022-04-14,P029,2.0,3889.4
2022-02-10,P051,7.0,2973.54
2022-05-04,P035,10.0,506.89
2022-09-08,P073,,128.72
2022-02-27,P043,8.0,6668.76
2022-02-18,P027,3.0,164.31
2022-08-28,P048,2.0,5518.24
2022-09-16,P036,9.0,5657.05
2022-08-07,,,225.26
,P023,1.0,
2022-10-12,P083,2.0,
2022-03-18,P072,9.0,1626.12
2022-12-06,P014,,3621.84
2022-12-04,,3.0,2162.7
2022-11-20,P004,,3307.23
2022-05-29,P070,6.0,832.73
2022-07-04,P000,8.0,1122.88
2022-12-12,P090,9.0,6052.2
,P064,3.0,4078.26
2022-08-20,P075,10.0,2349.45
2022-07-05,P023,,1606.11
2022-09-11,P016,1.0,1412.76
2022-08-23,P058,8.0,4231.12
2022-10-05,P082,6.0,589.52
2022-01-07,P087,2.0,
2022-06-14,P004,5.0,734.94
2022-10-06,P020,7.0,4743.2
2022-04-14,P023,10.0,4818.33
2022-12-27,P037,10.0,1951.12
2022-09-07,P060,,2477.51
2022-06-17,P077,7.0,8266.77
2022-10-30,P028,6.0,6286.14
2022-07-21,P067,9.0,914.78
2022-11-26,P043,2.0,1905.36
,P064,7.0,5437.68
,P011,8.0,5897.43
2022-12-30,P025,5.0,1995.39
2022-10-22,P039,2.0,
2022-01-20,P042,4.0,539.1
2022-10-27,P084,10.0,7798.08
2022-03-12,P041,6.0,
2022-04-04,P000,6.0,1403.6
2022-03-11,P059,2.0,2039.16
2022-01-22,P036,6.0,2424.45
2022-11-09,P086,2.0,10.38
2022-07-11,P089,10.0,3711.33
2022-06-07,P083,7.0,279.55
2022-10-29,P014,1.0,1810.92
2022-03-16,,9.0,1729.2
,P061,7.0,1906.23
2022-02-26,P056,6.0,977.34
2022-10-13,P035,3.0,1520.67
2022-07-13,P085,5.0,6296.85
2022-05-05,P096,1.0,2244.06
2022-08-07,P085,6.0,6296.85
2022-05-30,P078,2.0,2172.9
2022-05-26,P081,1.0,2114.07
2022-05-14,P089,4.0,4771.71
2022-03-23,P035,1.0,2534.45
2022-04-11,P021,7.0,3736.6
2022-09-29,P076,7.0,1461.3
2022-05-04,P090,1.0,8646.0
2022-11-20,P080,9.0,3031.65
2022-04-15,P039,10.0,1029.1
2022-05-28,P081,1.0,1409.38
2022-10-16,P044,2.0,3233.45
2022-11-22,P043,5.0,
2022-01-31,,4.0,1729.2
,P084,9.0,9747.6
2022-02-28,,3.0,7923.96
,P085,3.0,5397.3
2022-02-15,,3.0,2218.95
2022-07-24,P047,,1862.46
,P078,3.0,724.3
2022-06-09,P048,4.0,3448.9
2022-08-27,P016,10.0,1412.76
2022-12-03,P064,8.0,5437.68
2022-05-08,,1.0,3737.58
2022-03-23,P024,6.0,
2022-03-14,P032,10.0,
2022-04-05,P016,3.0,2119.14
,,,5742.12
2022-11-24,P019,,9030.1
2022-08-25,P041,2.0,1371.66
2022-03-05,P082,9.0,442.14
,P014,2.0,3621.84
2022-12-01,P066,3.0,354.06
2022-08-26,P035,8.0,3041.34
2022-01-21,P006,1.0,6034.16
2022-09-14,P035,9.0,2027.56
2022-05-17,P044,6.0,4526.83
2022-01-13,P041,4.0,1371.66
2022-11-26,P030,10.0,309.51
2022-12-30,P040,6.0,4869.0
2022-04-22,P057,5.0,610.17
,,9.0,5798.94
2022-04-03,P030,5.0,309.51
,P059,4.0,2548.95
2022-04-28,P097,4.0,4049.1
2022-10-11,P094,1.0,4862.9
2022-10-12,P081,10.0,
2022-07-08,P039,,1234.92
2022-07-12,P081,7.0,2818.76
2022-03-17,P052,5.0,669.64
2022-05-13,P074,7.0,5468.3
2022-03-04,,,808.15
2022-07-27,P001,2.0,2162.7
,P058,2.0,528.89
2022-06-14,P019,7.0,8127.09
2022-08-22,P049,3.0,3575.36
2022-01-10,P036,3.0,3232.6
2022-11-01,P009,9.0,5935.9
2022-02-07,P014,8.0,1810.92
2022-04-02,P018,1.0,453.65
2022-11-14,P060,,707.86
2022-11-20,P015,1.0,3765.51
2022-03-20,P097,2.0,
2022-07-30,P039,3.0,1029.1
2022-08-28,P054,3.0,1733.92
2022-09-16,P087,,2205.63
2022-11-13,P024,7.0,3318.24
2022-12-10,P066,9.0,393.4
2022-02-06,P007,6.0,4881.66
2022-02-16,P093,4.0,4258.59
2022-03-09,P096,2.0,1923.48
2022-04-30,P002,2.0,4970.52
,P058,8.0,4760.01
2022-08-26,P076,4.0,2435.5
2022-10-07,P058,4.0,1057.78
2022-10-04,P086,7.0,93.42
2022-11-10,P026,10.0,2291.9
2022-10-22,P064,6.0,5437.68
2022-07-01,P061,2.0,635.41
2022-08-10,P023,3.0,1070.74
,P002,5.0,
2022-06-07,P004,8.0,1102.41
,P074,4.0,1093.66
2022-07-19,P092,8.0,5169.76
2022-05-24,P004,,3674.7
2022-05-01,P008,2.0,475.92
2022-04-29,P029,6.0,2333.64
2022-12-27,,7.0,1292.44
2022-10-25,P029,4.0,1555.76
2022-06-17,P024,9.0,4147.8
2022-07-13,P032,3.0,5200.24
2022-08-04,P028,1.0,2793.84
2022-12-02,P093,7.0,6083.7
2022-01-29,P014,7.0,
2022-06-27,P003,6.0,4876.06
,P070,,
2022-11-24,P054,,5201.76
2022-05-06,P083,1.0,1677.3
2022-06-16,P043,7.0,7621.44
2022-04-22,P040,10.0,3895.2
2022-11-02,P065,10.0,3129.39
2022-07-13,P069,5.0,5935.04
2022-01-27,P055,10.0,2804.08
,,4.0,1765.95
2022-01-07,P013,10.0,273.76
2022-03-09,P082,7.0,1326.42
,P083,9.0,2236.4
2022-05-02,P060,3.0,2123.58
,,2.0,4525.1
2022-07-16,P077,4.0,1837.06
2022-10-01,P015,10.0,1613.79
,P067,1.0,3659.12
2022-01-22,P009,9.0,5935.9
2022-05-06,P031,4.0,393.22
2022-01-16,P044,8.0,6466.9
2022-09-28,P036,4.0,2424.45
2022-07-22,P084,7.0,6823.32
2022-11-03,P085,3.0,8995.5
2022-10-23,P069,,7418.8
2022-07-29,P039,8.0,1029.1
,P051,8.0,7929.44
2022-04-21,P073,1.0,225.26
2022-06-22,P086,2.0,41.52
2022-02-10,P057,,6101.7
2022-10-19,,2.0,2172.9
,P022,8.0,4867.59
2022-04-21,,,3508.5
,P025,9.0,3990.78
,P007,1.0,4184.28
2022-02-21,P084,9.0,6823.32
2022-06-13,P033,5.0,2180.95
2022-03-29,P055,9.0,3505.1
2022-10-09,P046,3.0,645.58
,P005,8.0,2871.06
2022-05-05,P013,6.0,410.64
2022-03-15,P071,1.0,652.12
2022-04-30,P000,1.0,842.16
2022-10-30,P012,9.0,2923.75
2022-11-15,P060,4.0,2123.58
2022-08-01,P058,9.0,2115.56
2022-08-02,P060,4.0,2123.58
,P060,2.0,1415.72
2022-09-07,P094,2.0,
2022-08-29,P087,6.0,980.28
2022-07-28,,7.0,777.88
2022-03-22,P072,9.0,1626.12
2022-07-29,P053,9.0,2785.77
2022-10-23,P082,4.0,884.28
2022-09-26,P072,1.0,722.72
,P067,9.0,7318.24
2022-06-16,P039,8.0,617.46
,P070,9.0,
2022-11-13,P088,7.0,3737.58
2022-05-30,P068,3.0,
2022-11-17,P029,3.0,
2022-04-22,P081,5.0,6342.21
2022-08-03,P077,8.0,7348.24
2022-06-10,P077,9.0,3674.12
2022-07-17,P087,1.0,980.28
,P049,,7150.72
2022-08-10,P076,5.0,3896.8
2022-07-23,P017,8.0,739.65
,P097,9.0,3239.28
2022-04-20,,,
,P080,9.0,3637.98
2022-10-13,P009,1.0,
2022-05-24,P060,5.0,353.93
,P056,4.0,3909.36
2022-11-11,P047,3.0,8381.07
2022-02-23,P051,1.0,9911.8
2022-07-01,P077,10.0,3674.12
2022-06-06,P031,3.0,786.44
2022-12-07,P009,9.0,1187.18
2022-10-01,P084,8.0,2924.28
2022-05-09,,9.0,2452.56
2022-05-26,P027,4.0,164.31
2022-12-29,P045,1.0,902.28
,,5.0,1586.67
2022-07-24,P075,3.0,783.15
2022-08-29,P003,5.0,696.58
2022-11-14,P022,,4172.22
2022-05-21,P029,8.0,7000.92
2022-11-15,P089,7.0,
2022-01-21,P012,5.0,1169.5
2022-05-12,P090,8.0,5187.6
2022-02-28,P099,8.0,
2022-11-30,P059,,
2022-12-28,P004,5.0,734.94
2022-06-25,P066,5.0,314.72
2022-08-13,P067,3.0,6403.46
2022-02-11,P059,2.0,
2022-04-14,P095,6.0,4525.1
2022-03-14,P056,2.0,2932.02
2022-03-01,P062,2.0,5536.5
,P063,6.0,
2022-06-29,P027,10.0,383.39
2022-01-06,P084,9.0,2924.28
2022-12-24,P016,7.0,3531.9
2022-10-26,,2.0,1765.95
,P005,1.0,9570.2
2022-02-02,P001,7.0,1922.4
2022-12-06,P070,4.0,3330.92
2022-10-31,P095,9.0,
2022-10-04,P005,7.0,3828.08
2022-02-03,P064,2.0,3398.55
2022-10-05,P028,6.0,6286.14
2022-03-03,P060,6.0,3185.37
2022-08-10,P049,5.0,3575.36
2022-03-09,P021,2.0,6539.05
2022-12-02,P046,8.0,3227.9
2022-05-02,P071,10.0,838.44
2022-10-19,P076,1.0,3409.7
2022-11-14,P067,4.0,8233.02
2022-08-07,P069,2.0,1483.76
2022-02-22,P048,,6208.02
2022-10-11,P054,9.0,3467.84
2022-07-14,P088,,3737.58
2022-02-20,P026,10.0,687.57
2022-11-04,P053,9.0,3095.3
2022-08-17,P073,7.0,225.26
,P088,6.0,622.93
2022-12-07,P055,7.0,701.02
,P078,5.0,1086.45
2022-08-04,P060,4.0,2831.44
2022-11-05,P007,2.0,1394.76
2022-06-01,P024,10.0,1659.12
2022-10-15,P075,8.0,6265.2
2022-01-18,,,6788.43
2022-03-29,,9.0,4040.75
2022-07-13,P032,2.0,1950.09
2022-09-06,P041,3.0,4114.98
2022-09-28,P054,2.0,5201.76
2022-04-28,P000,3.0,280.72
2022-08-09,P087,3.0,980.28
2022-06-19,P023,8.0,4282.96
2022-05-29,P064,5.0,2039.13
2022-11-05,P044,3.0,3233.45
2022-04-12,P012,9.0,2923.75
2022-12-14,P049,4.0,2681.52
2022-06-08,P026,8.0,458.38
2022-10-05,P036,6.0,6465.2
2022-06-14,P019,8.0,
2022-10-22,P063,1.0,1687.28
2022-08-31,P012,7.0,4678.0
,P022,5.0,6258.33
2022-08-11,P076,7.0,4383.9
2022-02-15,P093,,6083.7
2022-03-08,P096,1.0,320.58
2022-01-18,P061,5.0,4447.87
2022-04-24,P096,9.0,2244.06
2022-10-18,P017,2.0,1972.4
,P038,8.0,1108.71
2022-07-02,P046,1.0,1613.95
,P080,2.0,1818.99
2022-04-25,P012,,4678.0
,P096,2.0,2564.64
2022-04-04,P089,1.0,3181.14
2022-10-19,P069,3.0,6676.92
2022-06-23,P028,,698.46
2022-05-04,P012,2.0,1754.25
2022-10-20,P010,6.0,7392.51
2022-07-15,P037,3.0,2926.68
2022-04-30,P061,,
2022-02-06,P004,8.0,1469.88
2022-08-10,P021,7.0,934.15
2022-11-29,P087,7.0,1225.35
2022-01-14,P053,9.0,2476.24
,P082,7.0,884.28
2022-11-10,P035,,4562.01
2022-07-11,P000,1.0,1122.88
2022-06-07,P028,,698.46
2022-10-22,P077,10.0,5511.18
2022-08-28,P009,,5935.9
2022-02-03,P052,4.0,1339.28
2022-07-24,P027,10.0,54.77
2022-11-08,P084,4.0,
2022-07-06,,3.0,3557.4
2022-12-21,P047,6.0,
2022-06-22,P042,8.0,1078.2
2022-07-19,P020,3.0,592.9
2022-12-13,P090,7.0,6052.2
2022-01-11,P078,,2897.2
2022-06-19,P001,,480.6
,P004,6.0,3307.23
2022-01-21,P097,1.0,3239.28
2022-03-21,P018,,3629.2
2022-12-08,P023,10.0,5353.7
2022-02-08,P000,7.0,280.72
2022-11-25,P046,8.0,1936.74
2022-06-24,P041,5.0,3657.76
2022-12-28,P044,9.0,2586.76
2022-12-01,P010,8.0,
2022-07-24,P047,1.0,1862.46
2022-02-25,P081,8.0,
2022-01-29,P072,6.0,903.4
2022-04-17,P027,3.0,328.62
2022-04-22,P092,2.0,
,P083,1.0,838.65
2022-05-23,P013,7.0,136.88
2022-09-18,P048,1.0,4138.68
,P007,6.0,6276.42
2022-10-29,,3.0,655.27
2022-10-11,P065,7.0,2433.97
2022-10-11,P002,6.0,828.42
2022-01-14,P035,,3041.34
2022-07-18,P043,5.0,1905.36
2022-11-29,P051,,6938.26
2022-08-23,P094,7.0,
2022-06-09,P034,5.0,613.14
2022-06-23,P056,4.0,1466.01
2022-05-07,P063,7.0,8436.4
2022-08-03,P068,3.0,594.38
2022-11-29,,6.0,905.02
2022-06-07,P061,5.0,6354.1
2022-08-02,P068,5.0,2377.52
2022-09-19,P018,8.0,4536.5
2022-06-13,P041,5.0,1371.66
2022-08-25,P067,3.0,6403.46
2022-09-04,P097,3.0,6478.56
2022-07-04,P025,10.0,1330.26
2022-04-18,P083,3.0,2795.5
2022-10-16,P066,10.0,393.4
2022-09-14,P063,,
2022-05-06,P006,1.0,3017.08
2022-10-01,P043,10.0,9526.8
2022-08-05,,8.0,
2022-08-12,P020,2.0,
2022-12-20,P023,3.0,2676.85
2022-07-12,P004,5.0,3674.7
2022-05-07,P085,4.0,899.55
2022-06-05,P052,4.0,3348.2
2022-02-11,,6.0,4586.89
2022-06-27,P002,10.0,
2022-09-27,P079,10.0,8418.6
2022-04-15,P028,9.0,5587.68
2022-11-07,P070,7.0,1665.46
2022-11-30,P076,5.0,1948.4
2022-07-23,,6.0,5097.9
2022-05-12,P089,4.0,2120.76
2022-09-14,P017,5.0,246.55
,P077,,
2022-11-19,P050,9.0,294.74
2022-07-28,P071,6.0,279.48
2022-05-21,P082,9.0,1473.8
2022-02-14,,5.0,6269.22
2022-02-13,P088,10.0,6229.3
2022-03-25,P097,4.0,809.82
2022-11-30,P081,8.0,4228.14
2022-09-24,,4.0,4757.97
2022-06-25,P025,8.0,5986.17
2022-12-05,P088,2.0,1245.86
2022-09-07,P052,1.0,1339.28
2022-10-19,P005,7.0,4785.1
2022-04-02,,1.0,4548.24
2022-03-20,P087,6.0,2205.63
2022-02-14,P003,4.0,2786.32
2022-07-18,P007,5.0,697.38
2022-12-17,P084,9.0,6823.32
2022-06-21,P005,4.0,5742.12
2022-12-22,,8.0,2225.64
2022-04-27,P034,,
2022-10-05,P060,3.0,
2022-02-26,P046,10.0,968.37
2022-04-11,P028,5.0,5587.68
2022-01-28,P096,6.0,
2022-07-05,P053,,928.59
2022-01-23,P088,7.0,5606.37
2022-03-23,P089,3.0,
2022-07-26,P052,8.0,1674.1
2022-06-30,P028,8.0,2793.84
2022-12-09,P051,6.0,
2022-07-04,P056,9.0,4398.03
2022-11-21,,2.0,1965.81
2022-03-10,P018,,1360.95
2022-11-18,P067,4.0,4573.9
2022-11-21,P018,1.0,2721.9
2022-03-30,P053,3.0,1547.65
,P079,1.0,
2022-06-22,P084,4.0,
2022-06-05,P052,9.0,
2022-08-27,P032,7.0,2600.12
,P004,3.0,2204.82
2022-12-29,P075,1.0,4698.9
2022-05-17,P048,1.0,2069.34
2022-08-11,P067,10.0,3659.12
2022-01-11,,5.0,3448.9
2022-06-13,P067,3.0,7318.24
2022-04-09,P074,1.0,5468.3
2022-02-07,P081,4.0,4228.14
,P043,8.0,
2022-07-25,P017,6.0,2218.95
2022-05-29,P097,2.0,1619.64
2022-01-01,P098,6.0,2274.12
2022-02-17,P094,,
2022-06-23,P026,10.0,1833.52
2022-06-16,P005,3.0,2871.06
2022-03-12,,4.0,584.75
2022-07-03,P031,8.0,
2022-09-23,P020,10.0,4743.2
2022-06-15,P046,10.0,645.58
2022-12-16,P081,9.0,4932.83
2022-08-30,P041,10.0,
2022-10-27,,4.0,615.96
2022-12-07,P059,3.0,4588.11
2022-01-21,P037,2.0,2438.9
2022-08-18,P067,9.0,8233.02
2022-02-27,P008,3.0,3331.44
2022-11-13,P046,6.0,968.37
2022-10-22,,4.0,5612.4
2022-08-22,P029,4.0,3111.52
2022-10-25,P099,8.0,5447.28
2022-04-04,P045,5.0,1804.56
2022-03-18,,,5445.16
2022-11-14,P041,8.0,3200.54
2022-01-23,P065,3.0,1738.55
2022-07-19,P025,7.0,
2022-12-16,P069,1.0,741.88
2022-06-08,P093,6.0,1216.74
2022-12-29,P089,6.0,1060.38
2022-02-20,P048,1.0,4138.68
2022-06-11,P062,6.0,4429.2
2022-02-19,P075,10.0,6265.2
2022-11-03,,3.0,931.6
2022-10-30,P043,9.0,
2022-12-07,P001,1.0,720.9
2022-06-03,P045,8.0,1578.99
2022-06-23,P022,10.0,4867.59
2022-12-02,P057,,5491.53
2022-12-01,,6.0,
2022-03-22,P044,2.0,4526.83
2022-12-03,P024,3.0,1659.12
2022-10-05,P062,4.0,4982.85
2022-01-13,P034,,4291.98
,P021,1.0,6539.05
2022-02-23,P068,2.0,1783.14
,P019,3.0,5418.06
2022-01-22,P063,4.0,5905.48
2022-08-05,P005,8.0,8613.18
2022-11-27,P071,4.0,
2022-08-20,P085,9.0,899.55
2022-06-04,P077,10.0,8266.77
2022-09-10,P052,3.0,669.64
2022-12-04,P025,8.0,665.13
2022-01-13,P092,,
2022-12-14,P016,6.0,
2022-10-15,P093,,3041.85
2022-07-03,P056,6.0,977.34
2022-02-26,P085,,2698.65
2022-11-23,P073,8.0,257.44
2022-07-17,P015,5.0,537.93
2022-06-10,P064,8.0,3398.55
2022-04-15,P045,1.0,1353.42
2022-03-06,P060,8.0,3539.3
2022-12-05,P038,9.0,369.57
2022-12-15,P058,6.0,5288.9
2022-01-06,P000,,
2022-01-06,P093,7.0,608.37
2022-11-03,P038,3.0,2956.56
2022-07-19,P003,1.0,1393.16
2022-02-23,P087,9.0,490.14
,P026,10.0,1604.33
2022-08-06,P005,2.0,957.02
2022-12-28,P004,4.0,367.47
,P022,5.0,695.37
2022-07-07,P018,8.0,4536.5
2022-11-26,,1.0,1409.38
2022-11-06,P092,6.0,5815.98
2022-11-26,P092,4.0,1938.66
2022-04-07,P054,1.0,3467.84
2022-12-18,P019,7.0,4515.05
2022-01-17,,,2089.74
,P065,3.0,1043.13
2022-12-19,P048,7.0,4828.46
